,item_code,item_name,bedroom,bathroom,area,direction,address,details_property,total_price,unit_price,gross_unit_price,payment,utility
1050,392426,BÁN NHÀ MẶT TIỀN KINH DOANH PHƯỜNG 12 QUẬN TÂN BÌNH,6,4,123.24 m²,T.Nam,"Đ.Bàu Cát, P.12, Q.Tân Bình, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n6\nPhòng tắm\n4\nChiều dài\n21 m\nChiều rộng\n6.15 m\nDiện tích đất\n123.24 m²\nDiện tích sử dụng\n402.3 m²\nHướng\nT.Nam\nĐộ rộng mặt tiền đường\n8 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 3 lầu'],30 tỷ,"228,5 triệu/m²","243,4 triệu/m²","309,75 triệu/tháng","Gần chợ, siêu thị
Gần công viên, trung tâm
Gần trường học
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Sân để xe rộng rãi"
1051,420126,Bán đất nền Quận Thủ Đức - TP.Thủ Đức - Căn góc. Mặt tiền đường 5m,Na,Na,485.2 m²,T.Bắc,"Đ.Số 7, P.Hiệp Bình Phước, Q.Thủ Đức, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nChiều dài\n28.8 m\nChiều rộng\n16.9 m\nDiện tích đất\n485.2 m²\nHướng\nT.Bắc\nĐộ rộng mặt tiền đường\n5 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng'],30 tỷ,Na,"61,8 triệu/m²","309,75 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Khu vực an ninh, yên tĩnh"
1052,155054,"Bán nguyên lô đất 4438.3m2 gồm 5 miếng đã có sổ hồng riêng, Xuân Thới Sơn Hóc Môn.",Na,Na,4438.3 m²,Bắc,"Đ.Dương Công Khi, X.Xuân Thới Sơn, H.Hóc Môn, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nChiều dài\n100 m\nChiều rộng\n45 m\nDiện tích đất\n4438.3 m²\nHướng\nBắc\nĐộ rộng mặt tiền đường\n8 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng'],30 tỷ,Na,"6,7 triệu/m²","309,75 triệu/tháng",Na
1053,269248,"Bán nhà đẹp, xây dựng kiên cố, nằm ngay mặt tiền đường phường Hiệp Phú quận 9.",4,4,194 m²,Đ.Bắc,"Đ.Nguyễn Trãi, P.Hiệp Phú, Q.9, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n4\nPhòng tắm\n4\nChiều dài\n16.86 m\nChiều rộng\n12.83 m\nDiện tích đất\n194 m²\nDiện tích sử dụng\n345.3 m²\nHướng\nĐ.Bắc\nĐộ rộng mặt tiền đường\n7 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 tầng thượng + 2 lầu']",30 tỷ,"146,5 triệu/m²","154,6 triệu/m²","309,75 triệu/tháng","Gần chợ, siêu thị
Gần công viên, trung tâm
Gần trường học
Di chuyển thuận tiện ra trung tâm
Khu vực an ninh, yên tĩnh
Sân để xe rộng rãi"
1054,252860,"Bán đất nền phường Bình Trị Đông B, quận Bình Tân - Mặt tiền đường nội bộ khu Tên Lửa",Na,Na,293.6 m²,Nam,"Đ.Số 29, P.Bình Trị Đông B, Q.Bình Tân, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nChiều dài\n26 m\nChiều rộng\n11 m\nDiện tích đất\n293.6 m²\nDiện tích sử dụng\n57.8 m²\nHướng\nNam\nĐộ rộng mặt tiền đường\n14 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng'],30 tỷ,Na,"102,1 triệu/m²","309,75 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh"
1055,373636,Bán Nhà Mặt Tiền Đường Số Phường Tân Thuận Đông Quận 7 - Khu Dân Cư Nam Long,6,6,192 m²,Tây,"Đ.Số 3, P.Tân Thuận Đông, Q.7, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n6\nPhòng tắm\n6\nChiều dài\n24 m\nChiều rộng\n8 m\nDiện tích đất\n192 m²\nDiện tích sử dụng\n498.8 m²\nHướng\nTây\nĐộ rộng mặt tiền đường\n12 m\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 3 lầu'],30 tỷ,"144,4 triệu/m²","156,2 triệu/m²","309,75 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh"
1056,93667,"Nhà mặt tiền ngay trung tâm quận 3, xây kiên cố, khu dân trí .",4,4,68.1 m²,Đ.Nam,"Đ.Phạm Đình Toái, P.6, Q.3, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n4\nPhòng tắm\n4\nChiều dài\n14.8 m\nChiều rộng\n4.6 m\nDiện tích đất\n68.1 m²\nDiện tích sử dụng\n240.6 m²\nHướng\nĐ.Nam\nĐộ rộng mặt tiền đường\n5 m\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 lửng, 1 tầng thượng + 4 lầu']",30 tỷ,"421,9 triệu/m²","440,5 triệu/m²","309,75 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Thiết kế thông thoáng"
1057,413466,"Bán nhà riêng mặt tiền đường phường 11, quận Tân Bình",13,13,147.7 m²,Nam,"Đ.Phạm Phú Thứ, P.11, Q.Tân Bình, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n13\nPhòng tắm\n13\nChiều dài\n36.8 m\nChiều rộng\n4 m\nDiện tích đất\n147.7 m²\nDiện tích sử dụng\n613.2 m²\nHướng\nNam\nĐộ rộng mặt tiền đường\n9 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 lửng, 1 tầng thượng + 3 lầu']",30 tỷ,"181,3 triệu/m²","203,1 triệu/m²","309,75 triệu/tháng",Na
1058,294589,Bán nhà riêng mặt tiền đường Phường 3 Quận 8 - Sổ hồng riêng chính chủ,1,2,225.5 m²,Đ.Bắc,"Đ.Âu Dương Lân, P.3, Q.8, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n2\nChiều dài\n29.1 m\nChiều rộng\n8.3 m\nDiện tích đất\n225.5 m²\nDiện tích sử dụng\n152 m²\nHướng\nĐ.Bắc\nĐộ rộng mặt tiền đường\n20 m\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 lửng']",30 tỷ,"130,7 triệu/m²",133 triệu/m²,"309,75 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Di chuyển thuận tiện ra trung tâm"
1059,155054,"Bán nguyên lô đất 4438.3m2 gồm 5 miếng đã có sổ hồng riêng, Xuân Thới Sơn Hóc Môn.",Na,Na,4438.3 m²,Bắc,"Đ.Dương Công Khi, X.Xuân Thới Sơn, H.Hóc Môn, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nChiều dài\n100 m\nChiều rộng\n45 m\nDiện tích đất\n4438.3 m²\nHướng\nBắc\nĐộ rộng mặt tiền đường\n8 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng'],30 tỷ,Na,"6,7 triệu/m²","309,75 triệu/tháng",Na
1060,252860,"Bán đất nền phường Bình Trị Đông B, quận Bình Tân - Mặt tiền đường nội bộ khu Tên Lửa",Na,Na,293.6 m²,Nam,"Đ.Số 29, P.Bình Trị Đông B, Q.Bình Tân, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nChiều dài\n26 m\nChiều rộng\n11 m\nDiện tích đất\n293.6 m²\nDiện tích sử dụng\n57.8 m²\nHướng\nNam\nĐộ rộng mặt tiền đường\n14 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng'],30 tỷ,Na,"102,1 triệu/m²","309,75 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh"
1061,369927,Bán Nhà 256m2 Khu Bình Phú P10 Q6 - 16x16m,6,6,256 m²,T.Bắc,"Đ.số 50, P.10, Q.6, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n6\nPhòng tắm\n6\nChiều dài\n16 m\nChiều rộng\n16 m\nDiện tích đất\n256 m²\nDiện tích sử dụng\n202 m²\nHướng\nT.Bắc\nĐộ rộng mặt tiền đường\n10 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 lửng + 1 lầu']",30 tỷ,"114,1 triệu/m²","117,1 triệu/m²","309,75 triệu/tháng","Gần chợ, siêu thị
Gần công viên, trung tâm
Gần trường học
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng"
1062,373636,Bán Nhà Mặt Tiền Đường Số Phường Tân Thuận Đông Quận 7 - Khu Dân Cư Nam Long,6,6,192 m²,Tây,"Đ.Số 3, P.Tân Thuận Đông, Q.7, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n6\nPhòng tắm\n6\nChiều dài\n24 m\nChiều rộng\n8 m\nDiện tích đất\n192 m²\nDiện tích sử dụng\n498.8 m²\nHướng\nTây\nĐộ rộng mặt tiền đường\n12 m\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 3 lầu'],30 tỷ,"144,4 triệu/m²","156,2 triệu/m²","309,75 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh"
1063,330240,"Bán đất nền Xã Tân Quý Tây, Huyện Bình Chánh - Đất trồng cây lâu năm",Na,Na,10396 m²,Không xác định,"Đ.Liên Ấp 234, X.Tân Quý Tây, H.Bình Chánh, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nChiều dài\n110 m\nChiều rộng\n95 m\nDiện tích đất\n10396 m²\nDiện tích sử dụng\n10396 m²\nHướng\nKhông xác định\nĐộ rộng mặt tiền đường\n6 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ đỏ'],30 tỷ,Na,"2,8 triệu/m²","309,75 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Khu vực an ninh, yên tĩnh"
1064,373460,Bán Nhà Mặt Tiền Kinh Doanh Đường Lê Hồng Phong - Phường 1 Quận 10.,5,6,82.2 m²,T.Nam,"Đ.Lê Hồng Phong, P.1, Q.10, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n5\nPhòng tắm\n6\nChiều dài\n20 m\nChiều rộng\n4 m\nDiện tích đất\n82.2 m²\nDiện tích sử dụng\n388.2 m²\nHướng\nT.Nam\nĐộ rộng mặt tiền đường\n30 m\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 5 lầu'],30 tỷ,"340,1 triệu/m²","364,9 triệu/m²","309,75 triệu/tháng",Na
1065,348463,BÁN NHÀ MẶT TIỀN HUỲNH VĂN BÁNH PHƯỜNG 17 QUẬN PHÚ NHUẬN,6,5,93 m²,T.Bắc,"Đ.Huỳnh Văn Bánh, P.17, Q.Phú Nhuận, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n6\nPhòng tắm\n5\nChiều dài\n14.9 m\nChiều rộng\n6.7 m\nDiện tích đất\n93 m²\nDiện tích sử dụng\n331.61 m²\nHướng\nT.Bắc\nĐộ rộng mặt tiền đường\n14 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 tầng thượng + 2 lầu']",30 tỷ,"306,3 triệu/m²","322,5 triệu/m²","309,75 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Di chuyển thuận tiện ra trung tâm"
1066,294080,"Bán nhà phố, mặt tiền kinh doanh, P.8, Tân Bình - Đang cho thuê giá cao",4,4,88.6 m²,Đông,"Đ.Lý Thường Kiệt, P.8, Q.Tân Bình, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n4\nPhòng tắm\n4\nChiều dài\n24.15 m\nChiều rộng\n4 m\nDiện tích đất\n88.6 m²\nDiện tích sử dụng\n328.8 m²\nHướng\nĐông\nĐộ rộng mặt tiền đường\n13 m\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 tầng thượng + 3 lầu']",30 tỷ,"319,1 triệu/m²","338,6 triệu/m²","309,75 triệu/tháng","Gần chợ, siêu thị
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh
Sân để xe rộng rãi"
1067,84598,Bán nhà hiện đại hẻm quận 4 - Đang kinh doanh căn hộ dịch vụ thu nhập 130 triệu/ tháng,8,8,157.8 m²,Nam,"Đ.Khánh Hội, P.4, Q.4, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n8\nPhòng tắm\n8\nChiều dài\n28 m\nChiều rộng\n4.8 m\nDiện tích đất\n157.8 m²\nDiện tích sử dụng\n633.7 m²\nHướng\nNam\nĐộ rộng hẻm\n4.5 m\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 lửng + 4 lầu']","29,8 tỷ","167,7 triệu/m²","188,8 triệu/m²","307,68 triệu/tháng","Gần trường học
Nở hậu
Hẻm thông
Gần mặt tiền đường
Thiết kế thông thoáng"
1068,303260,Bán nhà 2 mặt hẻm xe tải P14 Q10 - Nhà không vướng lộ giới,1,1,142.2 m²,Đ.Bắc,"Đ.Thành Thái, P.14, Q.10, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nChiều dài\n15.23 m\nChiều rộng\n8.29 m\nDiện tích đất\n142.2 m²\nDiện tích sử dụng\n114.4 m²\nHướng\nĐ.Bắc\nĐộ rộng hẻm\n5 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt'],"29,5 tỷ",Na,"207,4 triệu/m²","304,58 triệu/tháng",Na
1069,336958,Bán Nhà Nguyên Căn Mặt Tiền Đường Lớn Quận 11,3,3,119.8 m²,T.Nam,"Đ.Lãnh Binh Thăng, P.11, Q.11, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n3\nPhòng tắm\n3\nChiều dài\n30.25 m\nChiều rộng\n4 m\nDiện tích đất\n119.8 m²\nDiện tích sử dụng\n164.8 m²\nHướng\nT.Nam\nĐộ rộng mặt tiền đường\n25 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 2 lầu'],"29,5 tỷ","240,9 triệu/m²","246,2 triệu/m²","304,58 triệu/tháng",Na
1070,260931,"Bán Nhà hẻm 8m xe hơi, Phường 10, Quận 3",1,1,175 m²,T.Nam,"Đ.Cách Mạng Tháng Tám, P.10, Q.3, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nChiều dài\n19 m\nChiều rộng\n7.4 m\nDiện tích đất\n175 m²\nDiện tích sử dụng\n116 m²\nHướng\nT.Nam\nĐộ rộng hẻm\n6 m\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt'],"29,5 tỷ","168,5 triệu/m²","168,5 triệu/m²","304,58 triệu/tháng",Na
1071,363917,Chính chủ bán toà nhà đối diện trường Đại học Sư Phạm Kỹ Thuật Thành phố Hồ Chí Minh.,11,8,136 m²,T.Nam,"Đ.Phan Huy Chú, P.Bình Thọ, Q.Thủ Đức, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n11\nPhòng tắm\n8\nChiều dài\n11.57 m\nChiều rộng\n10.9 m\nDiện tích đất\n136 m²\nDiện tích sử dụng\n669.38 m²\nHướng\nT.Nam\nĐộ rộng mặt tiền đường\n8 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 lửng + 3 lầu']","29,5 tỷ",191 triệu/m²,"216,9 triệu/m²","304,58 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh"
1072,416763,Bán nhà riêng Quận Bình Thạnh - Mặt tiền đường sầm uất - Ngay ngã tư Hàng Xanh,6,5,86.6 m²,Bắc,"Đ.Bạch Đằng, P.15, Q.Bình Thạnh, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n6\nPhòng tắm\n5\nChiều dài\n28.95 m\nChiều rộng\n3.7 m\nDiện tích đất\n86.6 m²\nDiện tích sử dụng\n350.2 m²\nHướng\nBắc\nĐộ rộng mặt tiền đường\n25 m\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 4 lầu'],"29,5 tỷ","319,4 triệu/m²","340,6 triệu/m²","304,58 triệu/tháng","Gần chợ, siêu thị
Gần công viên, trung tâm
Gần trường học
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng"
1073,109487,"Nhà mặt tiền  phường 8 quận 3 mở văn phòng, kinh doanh.",1,1,73.72 m²,T.Nam,"Đ.Pasteur, P.8, Q.3, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nChiều dài\n28.22 m\nChiều rộng\n3.79 m\nDiện tích đất\n73.72 m²\nDiện tích sử dụng\n111.9 m²\nHướng\nT.Nam\nĐộ rộng mặt tiền đường\n20 m\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"29,5 tỷ",395 triệu/m²,"400,1 triệu/m²","304,58 triệu/tháng",Na
1074,163608,Bán Nhà Hẻm Xe Hơi 5.5m Phường Tân Hưng Quận 7,3,2,335.2 m²,Đông,"Đ.Trần Xuân Soạn, P.Tân Hưng, Q.7, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n3\nPhòng tắm\n2\nChiều dài\n28 m\nChiều rộng\n12 m\nDiện tích đất\n335.2 m²\nDiện tích sử dụng\n130 m²\nHướng\nĐông\nĐộ rộng hẻm\n5.5 m\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"29,5 tỷ","86,7 triệu/m²",88 triệu/m²,"304,58 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Hẻm thông
Gần mặt tiền đường
Khu vực an ninh, yên tĩnh
Sân để xe rộng rãi"
1075,398556,Bán nhà nở hậu hẻm xe tải CMT8 P13 Q10,8,2,143.5 m²,Đ.Nam,"Đ.Cách Mạng Tháng Tám, P.13, Q.10, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n8\nPhòng tắm\n2\nChiều dài\n16.47 m\nChiều rộng\n8 m\nDiện tích đất\n143.5 m²\nDiện tích sử dụng\n151.7 m²\nHướng\nĐ.Nam\nĐộ rộng hẻm\n5 m\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"29,5 tỷ",202 triệu/m²,"205,5 triệu/m²","304,58 triệu/tháng",Na
1076,305882,Bán nhà riêng mặt tiền đường xã Phong Phú huyện Bình Chánh,8,6,597 m²,Đông,"Đ.Quốc Lộ 50, X.Phong Phú, H.Bình Chánh, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n8\nPhòng tắm\n6\nChiều dài\n54 m\nChiều rộng\n10.5 m\nDiện tích đất\n597 m²\nDiện tích sử dụng\n990 m²\nHướng\nĐông\nĐộ rộng mặt tiền đường\n20 m\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ đỏ\nKết cấu nhà\n1 trệt + 1 lầu'],"29,5 tỷ","43,8 triệu/m²","49,4 triệu/m²","304,58 triệu/tháng","Gần chợ, siêu thị
Gần trường học"
1077,414427,BÁN NHÀ MẶT TIỀN ĐƯỜNG CHÍNH PHƯỜNG 2 QUẬN 5,6,3,49.9 m²,T.Bắc,"Đ.Nguyễn Trãi, P.2, Q.5, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n6\nPhòng tắm\n3\nChiều dài\n15.4 m\nChiều rộng\n3.2 m\nDiện tích đất\n49.9 m²\nDiện tích sử dụng\n176.5 m²\nHướng\nT.Bắc\nĐộ rộng mặt tiền đường\n20 m\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 3 lầu'],"29,5 tỷ",575 triệu/m²,"591,1 triệu/m²","304,58 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh
Sân để xe rộng rãi"
1078,238331,Bán nhà riêng trung tâm Quận 5 - Gần chợ Kim Biên,8,8,60 m²,Đ.Nam,"Đ.Lương Nhữ Học, P.11, Q.5, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n8\nPhòng tắm\n8\nChiều dài\n14.8 m\nChiều rộng\n4 m\nDiện tích đất\n60 m²\nDiện tích sử dụng\n260.89 m²\nHướng\nĐ.Nam\nĐộ rộng mặt tiền đường\n12 m\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 tầng thượng + 3 lầu']","29,5 tỷ","468,8 triệu/m²","491,6 triệu/m²","304,58 triệu/tháng","Gần chợ, siêu thị
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng"
1079,43621,Bán nhà Quận Bình Thạnh - Nhà mặt tiền đường - Kinh doanh sầm uất,3,2,97.2 m²,Đ.Nam,"Đ.Nguyễn Văn Đậu, P.5, Q.Bình Thạnh, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n3\nPhòng tắm\n2\nChiều dài\n13.65 m\nChiều rộng\n7.32 m\nDiện tích đất\n97.2 m²\nDiện tích sử dụng\n191.3 m²\nHướng\nĐ.Nam\nĐộ rộng mặt tiền đường\n10 m\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"29,5 tỷ","296,8 triệu/m²","303,4 triệu/m²","304,58 triệu/tháng","Gần chợ, siêu thị
Gần trường học"
1080,355949, Bán nhà xưởng mặt tiền đường diện tích 654.1m2 Tân Xuân Hóc Môn,1,2,654.1 m²,Đ.Nam,"Đ.Ấp Chánh 1, X.Tân Xuân, H.Hóc Môn, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n2\nChiều dài\n49.3 m\nChiều rộng\n4.99 m\nDiện tích đất\n654.1 m²\nDiện tích sử dụng\n324.4 m²\nHướng\nĐ.Nam\nĐộ rộng mặt tiền đường\n11 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 lửng']","29,43 tỷ","43,3 triệu/m²","44,9 triệu/m²","303,86 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Gần mặt tiền đường"
1081,260806,"Bán nhà mặt tiền đường xe hơi, phường Bình Trưng Tây, TP Thủ Đức.",3,5,116.4 m²,Đông,"Đ.Nguyễn Duy Trinh, P.Bình Trưng Tây, Q.2, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n3\nPhòng tắm\n5\nChiều dài\n29.24 m\nChiều rộng\n3.97 m\nDiện tích đất\n116.4 m²\nDiện tích sử dụng\n336.5 m²\nHướng\nĐông\nĐộ rộng mặt tiền đường\n12 m\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 tầng thượng + 3 lầu']","29,1 tỷ","234,8 triệu/m²","249,9 triệu/m²","300,45 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh"
1082,361076,"Bán nhà mặt tiền thiết kế đẹp Quận 5 - Sổ hồng riêng chính chủ, pháp lý minh bạch rõ ràng",6,4,103.2 m²,Tây,"Đ.Dương Tử Giang, P.14, Q.5, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n6\nPhòng tắm\n4\nChiều dài\n19.7 m\nChiều rộng\n4.35 m\nDiện tích đất\n103.2 m²\nDiện tích sử dụng\n427.2 m²\nHướng\nTây\nĐộ rộng mặt tiền đường\n12.5 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 lửng, 1 tầng thượng + 2 lầu']",29 tỷ,"259,2 triệu/m²",281 triệu/m²,"299,42 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Nở hậu
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm"
1083,385473,Chính chủ bán nhà và dãy phòng trọ hẻm xe máy phường Long Thạnh Mỹ- Thành Phố Thủ Đức,23,22,489.9 m²,T.Nam,"Đ.Số 3, P.Long Thạnh Mỹ, Q.9, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n23\nPhòng tắm\n22\nChiều dài\n24.59 m\nChiều rộng\n15.25 m\nDiện tích đất\n489.9 m²\nDiện tích sử dụng\n191.6 m²\nHướng\nT.Nam\nĐộ rộng hẻm\n2.5 m\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 lửng']",29 tỷ,"57,7 triệu/m²","59,1 triệu/m²","299,42 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh"
