,item_code,item_name,bedroom,bathroom,area,direction,address,details_property,total_price,unit_price,gross_unit_price,payment,utility
501,187351,Bán căn Officetel dự án Homyland 3 phường Bình Trưng Đông quận 2.,1,1,50.17 m²,Đ.Bắc,"Đ.Nguyễn Duy Trinh, P.Bình Trưng Đông, Q.2, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nDiện tích sử dụng\n50.17 m²\nHướng\nĐ.Bắc\nHiện trạng nhà\nĐể trống\nGiấy tờ\nKhác'],"2,05 tỷ",Na,"40,8 triệu/m²","21,16 triệu/tháng","Gần chợ, siêu thị
Gần công viên, trung tâm
Gần trường học
Cần bán gấp
Khu vực an ninh, yên tĩnh"
502,312175,Bán căn hộ chung cư Orchard ParkView tầng thấp,1,1,30 m²,Không xác định,"Đ.Hồng Hà, P.9, Q.Phú Nhuận, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nDiện tích sử dụng\n30 m²\nHướng\nKhông xác định\nHiện trạng nhà\nĐể trống\nGiấy tờ\nKhác'],"2,05 tỷ",Na,"68,3 triệu/m²","21,16 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Di chuyển thuận tiện ra trung tâm"
503,246877,Bán nhà 2 mặt hẻm quận Gò Vấp - thuận tiện di chuyển,1,1,5.9 m²,T.Bắc,"Đ.Thống Nhất, P.16, Q.Gò Vấp, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nChiều dài\n3.53 m\nChiều rộng\n4.25 m\nDiện tích đất\n5.9 m²\nDiện tích sử dụng\n11.8 m²\nHướng\nT.Bắc\nĐộ rộng hẻm\n4 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"2,05 tỷ","340,7 triệu/m²","347,4 triệu/m²","21,16 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Khu vực an ninh, yên tĩnh"
504,408684,"Bán căn hộ quận Gò Vấp - Chung cư Hà Kiều - View đẹp, thoáng mát - Đầy đủ tiện ích",2,1,53.4 m²,Đ.Nam,"Đ.số 20, P.5, Q.Gò Vấp, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n1\nDiện tích sử dụng\n53.4 m²\nHướng\nĐ.Nam\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng'],"2,05 tỷ",Na,"38,3 triệu/m²","21,16 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh
Sân để xe rộng rãi"
505,239737,"Bán Nhà Riêng Quận 11 - Nhà Đang Cho Thuê 4,5 triệu/ Tháng",1,1,9.6 m²,Đ.Bắc,"Đ.Lạc Long Quân, P.5, Q.11, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nChiều dài\n3 m\nChiều rộng\n3.2 m\nDiện tích đất\n9.6 m²\nDiện tích sử dụng\n19.2 m²\nHướng\nĐ.Bắc\nĐộ rộng hẻm\n3 m\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"2,05 tỷ","206,1 triệu/m²","213,5 triệu/m²","21,16 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Khu vực an ninh, yên tĩnh"
506,383450,BÁN NHÀ NHỎ XINH HẺM THÔNG THOÁNG PHƯỜNG 8 QUẬN 3 ,1,1,8.3 m²,Tây,"Đ.Võ Thị Sáu, P.8, Q.3, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nChiều dài\n4.71 m\nChiều rộng\n3.07 m\nDiện tích đất\n8.3 m²\nDiện tích sử dụng\n16.6 m²\nHướng\nTây\nĐộ rộng hẻm\n2 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"2,05 tỷ","239,5 triệu/m²","246,9 triệu/m²","21,16 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng"
507,409906,Bán căn hộ 2 phòng ngủ chung cư Topaz City phường 4 Quận 8 ,2,1,51.55 m²,Đ.Nam,"Đ.Cao Lỗ, P.4, Q.8, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n1\nDiện tích đất\n55.03 m²\nDiện tích sử dụng\n51.55 m²\nHướng\nĐ.Nam\nHiện trạng nhà\nĐang ở\nGiấy tờ\nKhác'],"2,05 tỷ",Na,"39,7 triệu/m²","21,16 triệu/tháng","Gần chợ, siêu thị
Gần trường học"
508,288729,"Bán Nhà Hẻm Xe Hơi Xã Nhơn Đức Huyện Nhà Bè- Khu dân cư an ninh, yên tĩnh",2,2,39 m²,T.Nam,"Đ.Lê Văn Lương, X.Nhơn Đức, H.Nhà Bè, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nChiều dài\n13 m\nChiều rộng\n3 m\nDiện tích đất\n39 m²\nDiện tích sử dụng\n80 m²\nHướng\nT.Nam\nĐộ rộng hẻm\n6 m\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"2,05 tỷ","45,6 triệu/m²","52,5 triệu/m²","21,16 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh
Sân để xe rộng rãi"
509,370456,Bán nhà riêng hẻm Quận 12 - Gần Cầu Dừa,2,2,18.1 m²,Tây,"Đ.Lê Văn Khương, P.Hiệp Thành, Q.12, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nChiều dài\n4.1 m\nChiều rộng\n6.85 m\nDiện tích đất\n18.1 m²\nDiện tích sử dụng\n36.2 m²\nHướng\nTây\nĐộ rộng hẻm\n2 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"2,05 tỷ","105,8 triệu/m²","113,2 triệu/m²","21,16 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Gần mặt tiền đường
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh"
510,128371,"Bán nhà Quận Gò Vấp - hẻm xe ba gác, khu dân cư an ninh.",2,2,18.5 m²,Tây,"Đ.Quang Trung, P.10, Q.Gò Vấp, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nChiều dài\n5 m\nChiều rộng\n3.1 m\nDiện tích đất\n18.5 m²\nDiện tích sử dụng\n9.6 m²\nHướng\nTây\nĐộ rộng hẻm\n3 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"2,05 tỷ",109 triệu/m²,"110,8 triệu/m²","21,16 triệu/tháng","Gần trường học
Gần mặt tiền đường
Khu vực an ninh, yên tĩnh"
511,355770,Bán căn góc 2 mặt hẻm ba gác Phường 4 Quận 8 - Sổ hồng riêng chính chủ,2,2,27.6 m²,T.Nam,"Đ.Phạm Thế Hiển, P.4, Q.8, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nChiều dài\n9.47 m\nChiều rộng\n2.61 m\nDiện tích đất\n27.6 m²\nDiện tích sử dụng\n55.2 m²\nHướng\nT.Nam\nĐộ rộng hẻm\n3.57 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"2,05 tỷ","67,5 triệu/m²","74,2 triệu/m²","21,16 triệu/tháng",Na
512,334503,Nhà bán lầu 1+ 2 hẻm xe tải Phan Văn Khỏe P5 Q6 - 4x13.35m - gần Chợ Lớn,4,2,48.8 m²,Đông,"Đ.Phan Văn Khỏe, P.5, Q.6, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n4\nPhòng tắm\n2\nChiều dài\n13.35 m\nChiều rộng\n4 m\nDiện tích đất\n48.8 m²\nDiện tích sử dụng\n62.5 m²\nHướng\nĐông\nĐộ rộng hẻm\n8 m\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 tầng thượng + 1 lầu']","2,05 tỷ",37 triệu/m²,42 triệu/m²,"21,16 triệu/tháng",Na
513,128371,"Bán nhà Quận Gò Vấp - hẻm xe ba gác, khu dân cư an ninh.",2,2,18.5 m²,Tây,"Đ.Quang Trung, P.10, Q.Gò Vấp, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nChiều dài\n5 m\nChiều rộng\n3.1 m\nDiện tích đất\n18.5 m²\nDiện tích sử dụng\n9.6 m²\nHướng\nTây\nĐộ rộng hẻm\n3 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"2,05 tỷ",109 triệu/m²,"110,8 triệu/m²","21,16 triệu/tháng","Gần trường học
Gần mặt tiền đường
Khu vực an ninh, yên tĩnh"
514,276700,Bán căn hộ Chung cư Sài Gòn Gateway- View hướng Tây Nam,2,1,53.28 m²,T.Nam,"Đ.Xa Lộ Hà Nội, P.Hiệp Phú, Q.9, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n1\nChiều dài\n8 m\nChiều rộng\n5.9 m\nDiện tích đất\n53.28 m²\nDiện tích sử dụng\n53.28 m²\nHướng\nT.Nam\nHiện trạng nhà\nĐể trống\nGiấy tờ\nKhác'],"2,05 tỷ",Na,"38,4 triệu/m²","21,16 triệu/tháng","Gần công viên, trung tâm
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh
Sân để xe rộng rãi"
515,251994,"Bán căn Officetel chung cư The Sun Avenue, phường An Phú, Quận 2",1,1,31.28 m²,T.Nam,"Đ.Mai Chí Thọ, P.An Phú, Q.2, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nDiện tích sử dụng\n31.28 m²\nHướng\nT.Nam\nHiện trạng nhà\nĐể trống\nGiấy tờ\nKhác'],"2,05 tỷ",Na,"65,5 triệu/m²","21,16 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh"
516,383883,Bán căn hộ 1 phòng ngủ chung cư Vinhomes Grand Park - Quận 9.,1,1,43.3 m²,T.Bắc,"Đ.Nguyễn Xiển, P.Long Thạnh Mỹ, Q.9, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nDiện tích đất\n46.7 m²\nDiện tích sử dụng\n43.3 m²\nHướng\nT.Bắc\nHiện trạng nhà\nĐể trống\nGiấy tờ\nKhác'],"2,05 tỷ",Na,"47,3 triệu/m²","21,16 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Gần mặt tiền đường
Khu vực an ninh, yên tĩnh"
517,274185,"Bán Căn Hộ Shophouse Chung Cư Viva Riverside Quận 6 - Tầng 3, 29m2, 1PN 1WC",1,1,28.64 m²,Không xác định,"Đ.Võ Văn Kiệt, P.3, Q.6, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nDiện tích sử dụng\n28.64 m²\nHướng\nKhông xác định\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng'],"2,05 tỷ",Na,"71,5 triệu/m²","21,16 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng"
518,316167,"Bán căn officetel chung cư The Sun Avenue, phường An Phú, Quận 2",1,1,35.7 m²,T.Nam,"Đ.Mai Chí Thọ, P.An Phú, Q.2, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nDiện tích sử dụng\n35.7 m²\nHướng\nT.Nam\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nKhác'],"2,05 tỷ",Na,"57,4 triệu/m²","21,16 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh"
519,410421,Bán căn hộ chung cư City Gate Quận 8 - Tầng 27 - Căn góc view hồ bơi,2,2,73 m²,Đ.Bắc,"Đ.Võ Văn Kiệt, P.16, Q.8, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nDiện tích sử dụng\n73 m²\nHướng\nĐ.Bắc\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nKhác'],"2,06 tỷ",Na,"28,2 triệu/m²","21,32 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Di chuyển thuận tiện ra trung tâm
Khu vực an ninh, yên tĩnh"
520,403006,"Bán căn hộ chung cư Sunview Town Gò Dưa, Hiệp Bình Phước, Thủ Đức.",2,2,66.2 m²,Nam,"Đ.Gò Dưa, P.Hiệp Bình Phước, Q.Thủ Đức, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nDiện tích sử dụng\n66.2 m²\nHướng\nNam\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng'],"2,07 tỷ",Na,"31,2 triệu/m²","21,37 triệu/tháng",Na
521,385008,Bán căn hộ cao cấp 2PN tại chung cư Lovera Vista - Bình Chánh.,2,2,61.17 m²,Không xác định,"Đ.số 19, X.Phong Phú, H.Bình Chánh, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nDiện tích sử dụng\n61.17 m²\nHướng\nKhông xác định\nHiện trạng nhà\nĐể trống\nGiấy tờ\nKhác'],"2,08 tỷ",Na,34 triệu/m²,"21,47 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Gần mặt tiền đường
Thiết kế thông thoáng"
522,360392,Bán nhà riêng phường 7 Quận 8 - Hướng Tây Bắc,1,2,23.1 m²,T.Bắc,"Đ.Phạm Thế Hiển, P.7, Q.8, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n2\nChiều dài\n5.75 m\nChiều rộng\n3.9 m\nDiện tích đất\n23.1 m²\nDiện tích sử dụng\n46.2 m²\nHướng\nT.Bắc\nĐộ rộng mặt tiền đường\n10 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"2,1 tỷ","84,1 triệu/m²","90,9 triệu/m²","21,68 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Khu vực an ninh, yên tĩnh"
523,420064,"Bán nhà nhỏ xinh, mới tinh, ngay trung tâm Phú Nhuận - Gần Bệnh Viện An Sinh",1,1,15.3 m²,Đông,"Đ.Huỳnh Văn Bánh, P.11, Q.Phú Nhuận, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nChiều dài\n5.5 m\nChiều rộng\n3.5 m\nDiện tích đất\n15.3 m²\nDiện tích sử dụng\n30.6 m²\nHướng\nĐông\nĐộ rộng hẻm\n2 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"2,1 tỷ","129,8 triệu/m²","137,2 triệu/m²","21,68 triệu/tháng",Na
524,128962,"Bán nhà chung cư 1 phòng ngủ quận 3 nội thất đẹp, vào ở ngay",1,1,42.3 m²,Đ.Bắc,"Đ.Trần Quốc Thảo, P.9, Q.3, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nDiện tích đất\n42.3 m²\nDiện tích sử dụng\n42.3 m²\nHướng\nĐ.Bắc\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng'],"2,1 tỷ",Na,"49,6 triệu/m²","21,68 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Khu vực an ninh, yên tĩnh"
525,406462,"Bán nhà hẻm Đường Hoài Thanh, Phường 14, Quận 8",1,2,20.6 m²,Đ.Bắc,"Đ.Hoài Thanh, P.14, Q.8, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n2\nChiều dài\n6.2 m\nChiều rộng\n2.7 m\nDiện tích đất\n20.6 m²\nDiện tích sử dụng\n45 m²\nHướng\nĐ.Bắc\nĐộ rộng hẻm\n3 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"2,1 tỷ","94,6 triệu/m²","101,9 triệu/m²","21,68 triệu/tháng",Na
526,350293,Bán Nhà Hẻm Thông Thoáng Phường Tân Hưng Quận 7,Na,1,21.6 m²,Bắc,"Đ.Lê Văn Lương, P.Tân Hưng, Q.7, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng tắm\n1\nChiều dài\n5.42 m\nChiều rộng\n4.04 m\nDiện tích đất\n21.6 m²\nDiện tích sử dụng\n46.48 m²\nHướng\nBắc\nĐộ rộng hẻm\n2.2 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ đỏ\nKết cấu nhà\n1 trệt + 1 lầu'],"2,1 tỷ","89,2 triệu/m²","97,2 triệu/m²","21,68 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh"
527,263229,"Bán đất nền Xã Qui Đức, Huyện Bình Chánh - Sổ hồng riêng chính chủ",Na,Na,98.2 m²,Đ.Nam,"Đ.Hưng Long- Qui Đức, X.Quy Đức, H.Bình Chánh, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nChiều dài\n18.42 m\nChiều rộng\n5 m\nDiện tích đất\n98.2 m²\nHướng\nĐ.Nam\nĐộ rộng hẻm\n3 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng'],"2,1 tỷ",Na,"21,3 triệu/m²","21,68 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Hẻm thông"
528,415902,BÁN ĐẤT NỀN VUÔNG VỨC KHU DÂN CƯ BLUE DIAMOND RIVERSIDE PHƯỜNG LONG PHƯỚC QUẬN 9,Na,Na,51.5 m²,Đ.Bắc,"Đ.Số 8, P.Long Phước, Q.9, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nChiều dài\n12.88 m\nChiều rộng\n4 m\nDiện tích đất\n51.5 m²\nHướng\nĐ.Bắc\nĐộ rộng mặt tiền đường\n10 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng'],"2,1 tỷ",Na,"40,7 triệu/m²","21,68 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Di chuyển thuận tiện ra trung tâm
Khu vực an ninh, yên tĩnh
Sân để xe rộng rãi"
529,333105,Bán đất góc Trương Văn Đa đường Xã Tân Nhựt Huyện Bình Chánh,Na,Na,198 m²,Không xác định,"Đ.Trương Văn Đa, X.Tân Nhựt, H.Bình Chánh, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nChiều dài\n30.38 m\nChiều rộng\n5.88 m\nDiện tích đất\n198 m²\nHướng\nKhông xác định\nĐộ rộng hẻm\n3 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng'],"2,1 tỷ",Na,"10,6 triệu/m²","21,68 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Gần mặt tiền đường"
530,270347,Bán căn hộ chung cư An Dương Vương - Điện Lực Phường 16 Quận 8 - Sổ hồng riêng chính chủ,2,2,71.7 m²,Tây,"Đ.An Dương Vương, P.16, Q.8, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nDiện tích sử dụng\n71.7 m²\nHướng\nTây\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng'],"2,1 tỷ",Na,"29,2 triệu/m²","21,68 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh"
531,344893,"Bán nhà hẻm quận Bình Thạnh, - Khu dân cư an ninh, yên tĩnh",2,2,12.7 m²,Tây,"Đ.Hoàng Hoa Thám, P.7, Q.Bình Thạnh, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nChiều dài\n3.63 m\nChiều rộng\n3.1 m\nDiện tích đất\n12.7 m²\nDiện tích sử dụng\n27 m²\nHướng\nTây\nĐộ rộng hẻm\n3 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 2 lầu'],"2,1 tỷ","157,1 triệu/m²","165,3 triệu/m²","21,68 triệu/tháng","Gần chợ, siêu thị
Gần công viên, trung tâm
Di chuyển thuận tiện ra trung tâm
Sân để xe rộng rãi"
532,332603,"Bán nhà riêng mặt tiền đường Nguyễn Duy, Phường 12, Quận 8 - Hướng Bắc",2,1,22.3 m²,Bắc,"Đ.Nguyễn Duy, P.12, Q.8, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n1\nChiều dài\n6.53 m\nChiều rộng\n3.12 m\nDiện tích đất\n22.3 m²\nDiện tích sử dụng\n44.6 m²\nHướng\nBắc\nĐộ rộng mặt tiền đường\n8 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"2,1 tỷ","87,4 triệu/m²","94,1 triệu/m²","21,68 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Gần mặt tiền đường"
533,386925,CẦN BÁN NHÀ ĐƯỜNG HUỲNH VĂN BÁNH QUẬN PHÚ NHUẬN,2,1,15.3 m²,Đ.Nam,"Đ.Huỳnh Văn Bánh, Phường12, Q.Phú Nhuận, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n1\nChiều dài\n5 m\nChiều rộng\n3 m\nDiện tích đất\n15.3 m²\nDiện tích sử dụng\n30.6 m²\nHướng\nĐ.Nam\nĐộ rộng hẻm\n2 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"2,1 tỷ","129,8 triệu/m²","137,2 triệu/m²","21,68 triệu/tháng",Na
534,397040,Bán Căn Hộ Chung Cư Tecco Town Nguyễn Cửu Phú - Quận Bình Tân,2,2,81 m²,Đ.Nam,"Đ.Nguyễn Cửu Phú, P.Tân Tạo A, Q.Bình Tân, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nDiện tích sử dụng\n81 m²\nHướng\nĐ.Nam\nHiện trạng nhà\nĐang ở\nGiấy tờ\nKhác'],"2,1 tỷ",Na,"25,9 triệu/m²","21,68 triệu/tháng",Na
535,348711,"Bán nhà hẻm quận 4 - Nhà hẻm, khu dân cư an ninh",1,1,29.8 m²,Nam,"Đ.Tôn Thất Thuyết, P.3, Q.4, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nChiều dài\n8.6 m\nChiều rộng\n3.13 m\nDiện tích đất\n29.8 m²\nDiện tích sử dụng\n37.4 m²\nHướng\nNam\nĐộ rộng hẻm\n1.2 m\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 lửng']","2,1 tỷ","65,8 triệu/m²","70,4 triệu/m²","21,68 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh"
536,412891,"BÁN CĂN HỘ RICCA, PHƯỜNG PHÚ HỮU QUẬN 9",1,1,53.6 m²,Tây,"Đ.Gò Cát, P.Phú Hữu, Q.9, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nDiện tích sử dụng\n53.6 m²\nHướng\nTây\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng'],"2,1 tỷ",Na,"39,1 triệu/m²","21,68 triệu/tháng",Na
537,420247,"Bán nhà riêng Quận 8 - Sổ hồng riêng, sỡ hữu chung 8 căn - Khu an ninh",4,3,22 m²,T.Nam,"Đ.Khu dân cư An Lạc, P.16, Q.8, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n4\nPhòng tắm\n3\nChiều dài\n7 m\nChiều rộng\n3.5 m\nDiện tích đất\n22 m²\nDiện tích sử dụng\n70 m²\nHướng\nT.Nam\nĐộ rộng hẻm\n3 m\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 2 lầu'],"2,1 tỷ","83,2 triệu/m²","95,4 triệu/m²","21,68 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh"
538,343900,"Bán nhà hẻm 1 xẹt xe hơi 4m P. Bình Trị Đông A, Bình Tân",2,1,17.9 m²,Đ.Nam,"Đ.Chiến lược, P.Bình Trị Đông A, Q.Bình Tân, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n1\nChiều dài\n9 m\nChiều rộng\n2 m\nDiện tích đất\n17.9 m²\nDiện tích sử dụng\n35.8 m²\nHướng\nĐ.Nam\nĐộ rộng hẻm\n4 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 lửng + 1 lầu']","2,1 tỷ","109,6 triệu/m²","117,3 triệu/m²","21,68 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Hẻm thông"
